BookingID,BookingDate,CustomerID,CustomerName,Gender,Age,MobileNo,EmailID,City,Country,FlightID,FlightName,FlightNumber,SourceCity,SourceAirport,DestinationCity,DestinationAirport,FlightDate,DepartureTime,ArrivalTime,SeatClass,SeatNumber,PNRNumber,TicketPrice,TaxAmount,TotalAmount,PaymentMode,PaymentStatus,BookingStatus
2196,2026-01-03,CUST002196,Arunima Kumar,Male,N/A,3785071895.0,bnori@example.org,Katni,UK,FL002196,British Airways,QP4961,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-05-01,08:00,15:00,Economy,26F,PNR9654050,49439,2471.95,51910.95,Debit Card,Paid,Confirmed
4092,2025-12-21,CUST004092,Raghav Singh,Female,,,henrynagarajan@example.net,Alappuzha,India,FL004092,Qatar Airways,AI3654,Goa,Manohar International Airport,Chennai,Chennai International Airport,2026-02-13,20:45,00:45,Economy,2F,PNR9782379,18324,916.2,19240.2,UPI,Paid,Waiting
2941,2026-03-14,CUST002941,,Male,34.0,3633561926.0,test.mail,Mango,India,FL002941,SpiceJet,UK7359,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Singapore,Singapore Changi Airport,2026-04-22,09:45,15:45,Business,37A,PNR7342725,49799,2489.95,52288.95,Net Banking,Pending,Waiting
4907,2026-04-16,CUST004907,Indira Kuruvilla,Female,,2999588292.0,garima17@example.net,Vellore,India,FL004907, Air India,SG184,Pune,Pune International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-05-26,02:45,05:45,Business,12B,PNR7177676,54602,2730.1,57332.1,UPI,Refunded,Confirmed
1824,2026-04-15,CUST001824,Rohan Balay,Male,29.0,3273581741.0,urvashi20@example.com,Shimoga,UK,FL001824,Vistara,UK3553,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Pune,Pune International Airport,2026-07-23,19:00,01:00,Economy,44F,PNR2877898,44284,2214.2,46498.2,UPI,Pending,Cancelled
1716,2026-03-04,CUST001716,,Female,,6834238895.0,invalid_email,Amritsar,Thailand,FL001716,Emirates,6E5481,Delhi,Indira Gandhi International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-05-01,15:30,01:30,First Class,31F,PNR8667158,-43293,3227.35,67774.35,UPI,Paid,Confirmed
185,2025-09-12,CUST000185,Libni Memon,Male,24.0,3793983909.0,jacobbajwa@example.org,Orai,UAE,FL000185,Akasa Air,UK6480,Bengaluru,Kempegowda International Airport,,Hamad International Airport,2025-11-08,12:45,19:45,First Class,31D,PNR9246479,5746,287.3,6033.3,Net Banking,Pending,Waiting
2229,2025-07-06,CUST002229,Fariq Nigam,Male,Unknown,7428258705.0,bhavinipillay@example.com,Narasaraopet,India,FL002229,British Airways,QR7307,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026/99/99,19:45,02:45,Business,36B,PNR7617779,32824,1641.2,34465.2,UPI,Refunded,Confirmed
3302,2026-03-18,CUST003302,Mahika Kuruvilla,Male,34.0,6438062355.0,victor48@example.org,Sultan Pur Majra,UK,FL003302,SpiceJet,UK7392,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Bangkok,Suvarnabhumi Airport,2026-05-21,10:45,17:45,First Class,46F,PNR8063908,67115,3355.75,70470.75,Net Banking,Refunded,Waiting
671,2025-09-11,CUST000671,Lipika Barman,Female,21.0,3252830897.0,,Gudivada,UK,FL000671,British Airways,QP6392,Pune,Pune International Airport,Chennai,Chennai International Airport,2025-11-30,16:00,18:00,Economy,27A,PNR4317771,19877,993.85,20870.85,Net Banking,,Waiting
4756,2026-06-10,CUST004756,Omya Chand,Male,38.0,1156108744.0,,Bhiwandi,Thailand,FL004756,Etihad Airways,SG3632,Pune,Pune International Airport,Ahmedabad,Sardar Vallabhbhai Patel International Airport,2026-06-12,15:30,00:30,Economy,40C,PNR9288263,53558,2677.9,56235.9,Credit Card,Refunded,Waiting
214,2026-02-24,CUST000214,,Female,75.0,5673449352.0,okohli@example.com,North Dumdum,UAE,FL000214,British Airways,6E2139,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Jaipur,Jaipur International Airport,2026-03-30,13:00,17:00,Premium Economy,2D,PNR5265771,2961,148.05,3109.05,Debit Card,Paid,Waiting
3844,2025-11-09,CUST003844,Deepa Shan,Female,35.0,9742264331.0,kritika85@example.org,Ambattur,Thailand,FL003844,Air India,SG4341,Bangkok,Suvarnabhumi Airport,Delhi,Indira Gandhi International Airport,2025-11-16,19:15,00:15,Business,50C,PNR5904978,39462,1973.1,41435.1,Debit Card,Paid,Cancelled
4688,2025-10-21,CUST004688,  Isaiah Lala   ,Male,29.0,6265839956.0,ranveer29@example.org,Amritsar,Singapore,FL004688,Akasa Air,UK3239,Doha,Hamad International Airport,Singapore,Singapore Changi Airport,2026-02-18,04:15,07:15,Business,32B,PNR2538415,19425,971.25,20396.25,Debit Card,,Confirmed
1318,2025-11-26,CUST001318,Kamala Chakrabarti,Female,48.0,,ganga65@example.org,Tezpur,UAE,FL001318,Air India,QR4998,Dubai,Dubai International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2026-03-07,00:15,10:15,,49D,,57841,2892.05,60733.05,Net Banking,Refunded,Cancelled
81,2026-01-24,CUST000081,,Male,38.0,2798514520.0,zbandi@example.com,Tiruvottiyur,Thailand,FL000081,Singapore Airlines,QR8900,Delhi,Indira Gandhi International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-05-05,05:45,06:45,First Class,47C,PNR3380130,55247,2762.35,58009.35,UPI,Paid,Waiting
2602,2025-12-07,CUST002602,Quincy Hayre,Female,63.0,9558345027.0,anusha33@example.org,Secunderabad,Singapore,FL002602,IndiGo,AI9815,Pune,Pune International Airport,Goa,Manohar International Airport,2025-12-23,02:00,10:00,First Class,6F,PNR6410877,46630,2331.5,48961.5,Credit Card,Paid,Confirmed
3640,2026-06-07,CUST003640,Kala Jaggi,Male,25.0,17030048.0,advaysolanki@example.net,Ratlam,UAE,FL003640,vistara123,UK2422,Dubai,Dubai International Airport,,Hamad International Airport,2026-07-28,16:15,20:15,,19F,,46658,2332.9,48990.9,Net Banking,Refunded,Waiting
1490,2025-09-02,CUST001490,,Male,45.0,5956653334.0,sarintejas@example.net,Panihati,UK,FL001490,Thai Airways,EK7772,Bangkok,Suvarnabhumi Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2025-11-12,03:00,04:00,First Class,24A,PNR3359306,66669,3333.45,70002.45,Net Banking,Pending,Confirmed
3139,2025-08-03,CUST003139,,Male,62.0,7495504324.0,jmangat@example.net,Munger,UK,FL003139,Thai Airways,UK6381,Bangkok,Suvarnabhumi Airport,Chennai,Chennai International Airport,2025-11-19,11:15,20:15,Business,9C,PNR5344316,29913,1495.65,31408.65,UPI,Refunded,Cancelled
3797,2026-05-16,CUST003797,Niharika Memon,Female,68.0,1212438535.0,,Kishanganj,Thailand,FL003797,Qatar Airways,EK7456,London,Heathrow Airport,,Indira Gandhi International Airport,2026-05-31,16:45,17:45,First Class,20C,PNR2566585,71017,3550.85,74567.85,Credit Card,,Confirmed
4515,2025-09-27,CUST004515,Mitesh Sahni,Female,47.0,,waliayushman@example.com,Bulandshahr,India,FL004515,Qatar Airways,EK305,Bengaluru,Kempegowda International Airport,Dubai,Dubai International Airport,2026-01-17,01:15,06:15,Business,26A,PNR3346031,71831,3591.55,75422.55,UPI,Refunded,Cancelled
4134,2025-12-23,CUST004134,Januja Goel,Female,N/A,6975352790.0,,Indore,Singapore,FL004134,Lufthansa,6E6207,Mumbai,Chhatrapati Shivaji Maharaj International Airport,London,Heathrow Airport,2026-03-16,19:00,04:00,First Class,49C,PNR6566243,28121,1406.05,29527.05,Net Banking,Refunded,Confirmed
2719,2025-12-19,CUST002719,Falak Andra,Male,60.0,1164480876.0,pradhanzayan@example.org,Kalyan-Dombivli,Thailand,FL002719,Singapore Airlines,6E2418,Dubai,Dubai International Airport,Jaipur,Jaipur International Airport,2026-01-30,10:00,19:00,Business,32B,PNR2650379,43446,2172.3,45618.3,Credit Card,Paid,Confirmed
3179,2026-01-22,CUST003179,Hitesh Bedi,Female,18.0,2668975187.0,hemani51@example.org,Danapur,Singapore,FL003179,Vistara,AI151,Jaipur,Jaipur International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-03-30,04:30,06:30,Business,46F,PNR8783369,12492,624.6,13116.6,Debit Card,Refunded,Cancelled
4815,2025-09-15,CUST004815,Janya Chaudhuri,Male,20.0,4891382323.0,batraabdul@example.net,Mirzapur,UAE,FL004815,Singapore Airlines,EK5721,Bangkok,Suvarnabhumi Airport,Doha,Hamad International Airport,2025-11-21,00:00,09:00,First Class,27A,PNR4861579,40557,2027.85,42584.85,Net Banking,Pending,Cancelled
3140,2026-02-17,CUST003140,Abhimanyu Khatri,Female,N/A,1902938500.0,vohraadvay@example.net,Narasaraopet,UAE,FL003140,Air India,6E3690,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Chennai,Chennai International Airport,2026-04-22,17:45,21:45,Economy,26E,PNR9667578,50522,2526.1,53048.1,Net Banking,,Waiting
3628,2026-06-01,CUST003628,Anya Sen,Male,37.0,9406008598.0,pillayvarsha@example.net,Bhatpara,UAE,FL003628,Singapore Airlines,6E9163,Pune,Pune International Airport,Bangkok,Suvarnabhumi Airport,,10:00,12:00,First Class,9F,PNR3973513,7785,389.25,8174.25,Credit Card,Pending,Cancelled
4152,2025-08-13,CUST004152,Leela Lad,Male,23.0,1467459875.0,sherejagdish@example.org,Alappuzha,India,FL004152,Vistara,QR8192,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Doha,Hamad International Airport,2025-11-20,08:30,12:30,Business,6F,PNR5385556,51784,2589.2,54373.2,UPI,Pending,Cancelled
4789,2025-09-15,CUST004789,Isaac Goda,Female,34.0,9526501923.0,panini76@example.com,Kalyan-Dombivli,UK,FL004789,Lufthansa,QP3301,Goa,Manohar International Airport,,Hamad International Airport,2025-12-30,09:00,10:00,Economy,23B,PNR4322072,68267,3413.35,71680.35,UPI,Pending,Confirmed
520,2025-07-12,CUST000520,,Female,72.0,3319654553.0,lukeboase@example.org,Bidhannagar,UAE,FL000520,Singapore Airlines,SG919,,Pune International Airport,,Netaji Subhas Chandra Bose International Airport,2025-08-27,16:45,18:45,Premium Economy,11B,PNR5765824,65699,3284.95,68983.95,Debit Card,Pending,Cancelled
2712,2025-07-30,CUST002712,Krishna Yogi,Female,19.0,9933881240.0,,Ahmedabad,Singapore,FL002712,Lufthansa,SG5599,Bangkok,Suvarnabhumi Airport,Singapore,Singapore Changi Airport,2025-10-10,06:30,08:30,First Class,2B,PNR6265076,-28335,1532.15,32175.15,Net Banking,Refunded,Waiting
182,2025-08-10,CUST000182,Gaurika Deep,Female,38.0,5359853855.0,deshmukhazad@example.net,Mirzapur,UK,FL000182,Lufthansa,QR9644,Jaipur,Jaipur International Airport,Dubai,Dubai International Airport,2025-10-08,00:00,07:00,Economy,28F,PNR9255421,34827,1741.35,36568.35,Debit Card,Refunded,Cancelled
2348,2025-08-27,CUST002348,Omaja Choudhury,Female,50.0,9031929844.0,odika70@example.org,Asansol,UAE,FL002348,SpiceJet,QP2595,Bengaluru,Kempegowda International Airport,Doha,Hamad International Airport,2025-12-16,06:15,16:15,Premium Economy,43D,PNR4223056,65177,3258.85,68435.85,Net Banking,Paid,Cancelled
2061,2026-06-15,CUST002061,,Male,-5,,hayreurmi@example.net,Vijayanagaram,Thailand,FL002061,IndiGo,SG2742,Kolkata,Netaji Subhas Chandra Bose International Airport,Doha,Hamad International Airport,2026-06-29,16:00,21:00,First Class,40B,PNR8424181,11944,597.2,12541.2,Credit Card,,Waiting
416,2025-11-27,CUST000416,,Male,71.0,7887195067.0,gsidhu@example.org,Noida,UK,FL000416,IndiGo,QP8946,Bengaluru,Kempegowda International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,,14:15,23:15,First Class,3C,PNR4031581,69998,3499.9,73497.9,UPI,Pending,Waiting
161,2025-12-08,CUST000161,,Male,55.0,8506282492.0,yadavatharv@example.net,Bathinda,UK,FL000161,Vistara,AI9875,Delhi,Indira Gandhi International Airport,Bengaluru,Kempegowda International Airport,2025-12-20,21:45,00:45,First Class,3E,,61263,3063.15,64326.15,Credit Card,,Cancelled
1046,2025-10-03,CUST001046,Frederick Pradhan,Male,68.0,8652425062.0,aggarwalsudiksha@example.net,Morbi,UAE,FL001046,Qatar Airways,UK3856,Mumbai,Chhatrapati Shivaji Maharaj International Airport,Doha,Hamad International Airport,2025-12-14,03:30,08:30,Business,8E,PNR4241269,65128,3256.4,68384.4,Debit Card,Paid,Cancelled
3286,2026-04-27,CUST003286,Varenya Seth,Female,40.0,7449094259.0,shravyagarg@example.com,Bahraich,Thailand,FL003286,Akasa Air,QR7767,Jaipur,Jaipur International Airport,Doha,Hamad International Airport,2026-07-23,04:45,12:45,First Class,37D,PNR4153435,34581,1729.05,36310.05,Credit Card,Paid,Cancelled
1885,2025-12-19,CUST001885,Anamika Wable,Male,71.0,5637916389.0,kabir87@example.com,North Dumdum,UAE,FL001885,British Airways,QP2101,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Jaipur,Jaipur International Airport,2026-01-02,21:15,01:15,Economy,38D,PNR6457368,27991,1399.55,29390.55,UPI,Pending,Cancelled
3002,2026-05-15,CUST003002,Simon Nadig,Male,,9248623017.0,,Bhiwandi,UAE,FL003002,Singapore Airlines,UK4063,Goa,Manohar International Airport,Bengaluru,Kempegowda International Airport,2026-07-07,02:45,10:45,Economy,11B,PNR7942209,52955,2647.75,55602.75,Net Banking,Pending,Waiting
177,2025-08-13,CUST000177,,Male,,925546934.0,nagarzayyan@example.net,Gopalpur,UK,FL000177,Etihad Airways,UK293,Hyderabad,Rajiv Gandhi International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2025-11-18,17:00,01:00,Economy,22C,PNR7015824,67402,3370.1,70772.1,Net Banking,Pending,Cancelled
4757,2025-12-29,CUST004757,,Female,52.0,3048552968.0,ovala@example.com,Durg,UK,FL004757,vistara123,SG6453,Bengaluru,Kempegowda International Airport,Hyderabad,Rajiv Gandhi International Airport,2026-01-04,09:00,17:00,First Class,24D,PNR6803642,8004,400.2,8404.2,Debit Card,Pending,Waiting
4394,2026-05-19,CUST004394,Sara Dani,Male,33.0,2037076449.0,chaudhuriyachana@example.net,Rewa,UK,FL004394,Air India,QP5583,,Heathrow Airport,Dubai,Dubai International Airport,2026-06-13,15:00,22:00,Economy,29C,PNR8194672,43525,2176.25,45701.25,Debit Card,Paid,Waiting
1876,2026-02-21,CUST001876,Luke Saini,Male,29.0,707632935.0,,Dewas,UAE,FL001876,British Airways,QP4855,Bengaluru,Kempegowda International Airport,Bangkok,Suvarnabhumi Airport,,09:15,15:15,First Class,19E,PNR2241979,63733,3186.65,66919.65,Credit Card,Refunded,Cancelled
972,2025-12-20,CUST000972,,Male,23.0,5123898496.0,aborde@example.net,Ahmednagar,UAE,FL000972,Akasa Air,SG6381,London,Heathrow Airport,Bengaluru,Kempegowda International Airport,2026-04-16,15:30,21:30,Premium Economy,16F,PNR5807330,27610,1380.5,28990.5,UPI,Paid,Waiting
2221,2025-07-06,CUST002221,Yamini Chander,Female,26.0,2883390520.0,kurianoliver@example.com,Buxar,UK,FL002221,Akasa Air,QP5891,Hyderabad,Rajiv Gandhi International Airport,Kolkata,Netaji Subhas Chandra Bose International Airport,2025-07-21,14:00,19:00,Business,20E,PNR6342267,49154,2457.7,51611.7,Credit Card,,Cancelled
2121,2026-01-31,CUST002121,Nathan Chandran,Male,45.0,6668477445.0,user@,Kolhapur,Thailand,FL002121,Etihad Airways,AI2352,Kolkata,Netaji Subhas Chandra Bose International Airport,,Chhatrapati Shivaji Maharaj International Airport,2026-05-11,03:15,09:15,First Class,15C,PNR3877614,44076,2203.8,46279.8,UPI,Pending,Confirmed
2056,2025-12-23,CUST002056,Ati Kari,Male,66.0,3322306073.0,bavaanika@example.org,Ajmer,Singapore,FL002056,Etihad Airways,AI8831,Goa,Manohar International Airport,Delhi,Indira Gandhi International Airport,2026-01-30,02:45,07:45,Economy,36A,PNR7117291,23824,1191.2,25015.2,Debit Card,Pending,Confirmed
4891,2026-02-12,CUST004891,Kamya Solanki,Male,45.0,3092309717.0,dominic70@example.com,Satna,UK,FL004891,SpiceJet,EK3108,Bengaluru,Kempegowda International Airport,Jaipur,Jaipur International Airport,2026-02-24,21:45,00:45,Economy,11C,PNR9365704,0,504.35,10591.35,Debit Card,Refunded,Waiting
854,2026-03-13,CUST000854,,Male,26.0,3189984293.0,,Haldia,UK,FL000854,Vistara,QR3389,Bangkok,Suvarnabhumi Airport,Jaipur,Jaipur International Airport,2026-06-04,02:15,03:15,Economy,17A,PNR7705186,64051,3202.55,67253.55,Credit Card,Pending,Confirmed
2205,2026-06-18,CUST002205,Anika Puri,Female,44.0,5215279068.0,darshkibe@example.com,Arrah,Singapore,FL002205,Lufthansa,QR1748,Jaipur,Jaipur International Airport,Dubai,Dubai International Airport,2026-07-28,10:30,19:30,Premium Economy,6B,PNR2929747,66738,3336.9,70074.9,Credit Card,Refunded,Confirmed
806,2026-01-23,CUST000806,,Female,36.0,1313234646.0,jacksonkakar@example.org,Jamalpur,UAE,FL000806,Lufthansa,QP2645,Singapore,Singapore Changi Airport,Hyderabad,Rajiv Gandhi International Airport,2026-01-29,00:45,06:45,Economy,37B,PNR6578751,43274,2163.7,45437.7,UPI,Pending,Cancelled
4154,2026-01-05,CUST004154,Ranbir Garde,Male,25.0,4485778414.0,sai25@example.org,Shimla,India,FL004154,SpiceJet,AI3625,Singapore,Singapore Changi Airport,Bangkok,Suvarnabhumi Airport,2026-02-09,10:00,11:00,Premium Economy,24D,PNR1002642,65369,3268.45,68637.45,Debit Card,Refunded,Waiting
3336,2025-07-05,CUST003336,,Female,Unknown,12345,ztandon@example.net,Tirupati,India,FL003336,Air India,EK4132,Hyderabad,Rajiv Gandhi International Airport,Bangkok,Suvarnabhumi Airport,2025-10-06,21:45,06:45,Economy,31A,PNR4383659,0,1114.35,23401.35,Net Banking,Paid,Confirmed
2956,2026-01-30,CUST002956,Leela Oommen,Female,25.0,2601422159.0,christophersankaran@example.com,Singrauli,UK,FL002956,Emirates,QR1772,Pune,Pune International Airport,Bengaluru,Kempegowda International Airport,2026-04-24,18:00,04:00,Business,29B,PNR6028924,6523,326.15,6849.15,UPI,Pending,Cancelled
703,2026-04-26,CUST000703,Balveer Joshi,Female,Twenty,1748017246.0,jairajnaik@example.net,Munger,Thailand,FL000703,Akasa Air,UK8238,Dubai,Dubai International Airport,Bangkok,Suvarnabhumi Airport,2026-05-14,07:00,15:00,Economy,11D,PNR7076290,16804,840.2,17644.2,UPI,Paid,Cancelled
598,2026-06-16,CUST000598,Pavani Din,Male,64.0,,zmuni@example.net,Mangalore,UAE,FL000598,Emirates,QP1111,Delhi,Indira Gandhi International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2026-08-14,12:15,21:15,,40E,PNR6324862,63026,3151.3,66177.3,Debit Card,Paid,Cancelled
4370,2025-08-29,CUST004370,Ekanta Dyal,Female,51.0,1588584545.0,mammenjatin@example.net,Kolhapur,UAE,FL004370,Qatar Airways,QP8635,Mumbai,Chhatrapati Shivaji Maharaj International Airport,,Indira Gandhi International Airport,2025-11-22,13:30,14:30,Economy,20F,PNR1883263,9021,451.05,9472.05,UPI,Paid,Waiting
3747,2026-05-10,CUST003747,Ekani Bose,Female,30.0,9038713794.0,dayitachandran@example.net,Kakinada,UAE,FL003747,Emirates,SG6846,London,Heathrow Airport,,Pune International Airport,2026-07-25,17:00,00:00,Economy,26E,,50455,2522.75,52977.75,Debit Card,Refunded,Confirmed
361,2026-01-27,CUST000361,Ekanta Swamy,Male,36.0,9583845505.0,msehgal@example.org,Kolkata,Singapore,FL000361,SpiceJet,UK9847,Pune,Pune International Airport,Delhi,Indira Gandhi International Airport,,18:45,19:45,Economy,27A,PNR3860580,29819,1490.95,31309.95,Credit Card,Refunded,Waiting
3329,2026-03-25,CUST003329,,Male,45.0,873461421.0,npatla@example.net,Guntakal,UAE,FL003329,Qatar Airways,QP3909,London,Heathrow Airport,Doha,Hamad International Airport,2026-07-08,11:00,20:00,,44A,PNR6545369,59821,2991.05,62812.05,UPI,Paid,Cancelled
1188,2026-01-11,CUST001188,Kiaan Dalal,Male,69.0,,dorabhavya@example.com,Khammam,India,FL001188,SpiceJet,EK6816,Singapore,Singapore Changi Airport,Hyderabad,Rajiv Gandhi International Airport,2026-03-27,23:30,08:30,First Class,5F,PNR1308510,64325,3216.25,67541.25,Credit Card,Pending,Confirmed
4903,2026-01-15,CUST004903,Orinder Saraf,Male,46.0,3344778718.0,labanupadhyay@example.net,Rampur,UAE,FL004903,Singapore Airlines,QP1827,Pune,Pune International Airport,Singapore,Singapore Changi Airport,2026-01-17,16:30,23:30,First Class,46E,PNR4758615,34659,1732.95,36391.95,Debit Card,Paid,Confirmed
3233,2025-09-01,CUST003233,Wridesh Sagar,Male,68.0,3641520731.0,oviyashenoy@example.com,Singrauli,UK,FL003233,Vistara,6E8226,Hyderabad,Rajiv Gandhi International Airport,London,Heathrow Airport,2025-10-18,18:15,01:15,Economy,26C,PNR5180266,12503,625.15,13128.15,Credit Card,Refunded,Cancelled
392,2025-10-19,CUST000392,Falan Kalita,Female,49.0,5362593095.0,,Erode,Singapore,FL000392,SpiceJet,SG1653,Pune,Pune International Airport,Delhi,Indira Gandhi International Airport,2025-10-24,20:30,05:30,Economy,32E,PNR4553870,50324,2516.2,52840.2,UPI,Pending,Confirmed
813,2025-11-15,CUST000813,Udyati Kurian,Female,40.0,5144090090.0,ekaraj85@example.org,Bhusawal,UK,FL000813,Lufthansa,6E5477,Bengaluru,Kempegowda International Airport,Bangkok,Suvarnabhumi Airport,2026-03-09,11:00,14:00,Economy,12B,PNR3636248,17466,873.3,18339.3,UPI,Paid,Confirmed
2187,2025-07-20,CUST002187,,Male,27.0,3064268168.0,subramaniamjoshua@example.org,Naihati,India,FL002187,Lufthansa,6E553,Kolkata,Netaji Subhas Chandra Bose International Airport,Mumbai,Chhatrapati Shivaji Maharaj International Airport,2025-10-20,07:45,13:45,First Class,49C,PNR1541507,38571,1928.55,40499.55,UPI,Paid,Confirmed
4507,2025-09-14,CUST004507,Aarini Loyal,Male,32.0,3072277015.0,xmahal@example.org,Proddatur,Thailand,FL004507,Vistara,EK1442,Ahmedabad,Sardar Vallabhbhai Patel International Airport,Singapore,Singapore Changi Airport,2025-10-27,23:00,05:00,Premium Economy,22C,PNR5202630,32678,1633.9,34311.9,Net Banking,Refunded,Cancelled
